Date,BTC,ETH,,XXXX
Wed Nov 03 02:40:00 UTC 2021,63119.5,4596,,
Wed Nov 03 02:50:00 UTC 2021,63281.5,4607.2,,
Wed Nov 03 03:00:00 UTC 2021,63274,4607.15,,
Wed Nov 03 03:10:00 UTC 2021,63135.5,4593.95,,
Wed Nov 03 03:20:00 UTC 2021,63057.5,4586,,
Wed Nov 03 03:30:00 UTC 2021,63145.5,4598,,
Wed Nov 03 03:40:00 UTC 2021,63158.5,4597.8,,
Wed Nov 03 03:50:00 UTC 2021,63124,4587.25,,
Wed Nov 03 04:00:00 UTC 2021,63274,4599.3,,
Wed Nov 03 04:10:00 UTC 2021,63187,4595.95,,
Wed Nov 03 04:20:00 UTC 2021,62959.5,4576.25,,
Wed Nov 03 04:30:00 UTC 2021,63030.5,4578.1,,
Wed Nov 03 04:40:00 UTC 2021,62968,4573.15,,
Wed Nov 03 04:50:00 UTC 2021,62963.5,4560,,
Wed Nov 03 05:00:00 UTC 2021,62820,4549.55,,
Wed Nov 03 05:10:00 UTC 2021,62957,4574,,
Wed Nov 03 05:20:00 UTC 2021,63009,4562.35,,
Wed Nov 03 05:30:00 UTC 2021,63021.5,4566.45,,
Wed Nov 03 05:40:00 UTC 2021,63140,4573.7,,
Wed Nov 03 05:50:00 UTC 2021,63205,4580.55,,
Wed Nov 03 06:00:00 UTC 2021,63120.5,4568.05,,
Wed Nov 03 06:10:00 UTC 2021,62976.5,4558.8,,
Wed Nov 03 06:20:00 UTC 2021,63042,4567.75,,
Wed Nov 03 06:30:00 UTC 2021,63020,4567.3,,
Wed Nov 03 06:40:00 UTC 2021,63135.5,4574.05,,
Wed Nov 03 06:50:00 UTC 2021,63033.5,4572.05,,
Wed Nov 03 07:00:00 UTC 2021,62901,4565.45,,
Wed Nov 03 07:10:00 UTC 2021,62922,4565,,
Wed Nov 03 07:20:00 UTC 2021,62998.5,4582.4,,
Wed Nov 03 07:30:00 UTC 2021,63122.5,4595.7,,
Wed Nov 03 07:40:00 UTC 2021,63010,4583.95,,
Wed Nov 03 07:50:00 UTC 2021,63249.5,4604.45,,
Wed Nov 03 08:00:00 UTC 2021,63431.5,4618.1,,
Wed Nov 03 08:10:00 UTC 2021,63357.5,4611.3,,
Wed Nov 03 08:20:00 UTC 2021,63024.5,4590.65,,
Wed Nov 03 08:30:00 UTC 2021,63095,4594,,
Wed Nov 03 08:40:00 UTC 2021,63100,4595.4,,
Wed Nov 03 08:50:00 UTC 2021,63135.5,4598.5,,
Wed Nov 03 09:00:00 UTC 2021,63052,4588.95,,
Wed Nov 03 09:10:00 UTC 2021,63091,4593.3,,
Wed Nov 03 09:20:00 UTC 2021,63095.5,4594.9,,
Wed Nov 03 09:30:00 UTC 2021,63300.5,4616.75,,
Wed Nov 03 09:40:00 UTC 2021,63263,4610.5,,
Wed Nov 03 09:50:00 UTC 2021,63186.5,4607,,
Wed Nov 03 10:00:00 UTC 2021,63357,4603.8,,
Wed Nov 03 10:10:00 UTC 2021,63310.5,4611.15,,
Wed Nov 03 10:20:00 UTC 2021,63448.5,4615.6,,
Wed Nov 03 10:30:00 UTC 2021,63330,4607.2,,
Wed Nov 03 10:40:00 UTC 2021,63242,4592.7,,
Wed Nov 03 10:50:00 UTC 2021,63229,4587.95,,
Wed Nov 03 11:00:00 UTC 2021,63212,4583.7,,
Wed Nov 03 11:10:00 UTC 2021,63155.5,4571.45,,
Wed Nov 03 11:20:00 UTC 2021,63157,4576.3,,
Wed Nov 03 11:30:00 UTC 2021,63130,4570,,
Wed Nov 03 11:40:00 UTC 2021,63244.5,4582.85,,
Wed Nov 03 11:50:00 UTC 2021,63219,4583.2,,
Wed Nov 03 12:00:00 UTC 2021,63219,4585.05,,
Wed Nov 03 12:10:00 UTC 2021,63040.5,4570.25,,
Wed Nov 03 12:20:00 UTC 2021,63035.5,4569.8,,
Wed Nov 03 12:30:00 UTC 2021,62699,4547.95,,
Wed Nov 03 12:40:00 UTC 2021,62718.5,4548.3,,
Wed Nov 03 12:50:00 UTC 2021,62472,4516.7,,
Wed Nov 03 13:00:00 UTC 2021,62517,4529.95,,
Wed Nov 03 13:10:00 UTC 2021,62599.5,4542.55,,
Wed Nov 03 13:20:00 UTC 2021,62526,4538.05,,
Wed Nov 03 13:30:00 UTC 2021,62500.5,4533.65,,
Wed Nov 03 13:40:00 UTC 2021,62401,4518.45,,
Wed Nov 03 13:50:00 UTC 2021,61984,4507,,
Wed Nov 03 14:00:00 UTC 2021,61890,4491.15,,
Wed Nov 03 14:10:00 UTC 2021,61978,4489.15,,
Wed Nov 03 14:20:00 UTC 2021,62049.5,4509.45,,
Wed Nov 03 14:30:00 UTC 2021,62034,4508.2,,
Wed Nov 03 14:40:00 UTC 2021,61899.5,4497.45,,
Wed Nov 03 14:50:00 UTC 2021,62030.5,4510.25,,
Wed Nov 03 15:00:00 UTC 2021,62020.5,4519,,
Wed Nov 03 15:10:00 UTC 2021,61886,4510.75,,
Wed Nov 03 15:20:00 UTC 2021,61950,4518.2,,
Wed Nov 03 15:30:00 UTC 2021,62094.5,4536,,
Wed Nov 03 15:40:00 UTC 2021,62000.5,4531,,
Wed Nov 03 15:50:00 UTC 2021,62028,4530,,
Wed Nov 03 16:00:00 UTC 2021,62234.5,4550,,
Wed Nov 03 16:10:00 UTC 2021,62374.5,4558.2,,
Wed Nov 03 16:20:00 UTC 2021,62500,4559.7,,
Wed Nov 03 16:30:00 UTC 2021,62402.5,4554.05,,
Wed Nov 03 16:40:00 UTC 2021,62260,4529.95,,
Wed Nov 03 16:50:00 UTC 2021,62225,4525.6,,
Wed Nov 03 17:00:00 UTC 2021,62206,4527,,
Wed Nov 03 17:10:00 UTC 2021,62269,4535.25,,
Wed Nov 03 17:20:00 UTC 2021,62425.5,4543.7,,
Wed Nov 03 17:30:00 UTC 2021,62697.5,4564,,
Wed Nov 03 17:40:00 UTC 2021,62560.5,4558,,
Wed Nov 03 17:50:00 UTC 2021,62413.5,4550.05,,
Wed Nov 03 18:00:00 UTC 2021,62569,4556.45,,
Wed Nov 03 18:10:00 UTC 2021,61993,4574.45,,
Wed Nov 03 18:20:00 UTC 2021,62412,4584.35,,
Wed Nov 03 18:30:00 UTC 2021,62237.5,4582.5,,
Wed Nov 03 18:40:00 UTC 2021,62519,4612.15,,
Wed Nov 03 18:50:00 UTC 2021,63193.5,4643.6,,
Wed Nov 03 19:00:00 UTC 2021,63287.5,4666.45,,
Wed Nov 03 19:10:00 UTC 2021,63334.5,4664.95,,
Wed Nov 03 19:20:00 UTC 2021,62972.5,4633,,
Wed Nov 03 19:30:00 UTC 2021,63101.5,4638.05,,
Wed Nov 03 19:40:00 UTC 2021,63010,4634.9,,
Wed Nov 03 19:50:00 UTC 2021,63040,4648.35,,
Wed Nov 03 20:00:00 UTC 2021,62870,4636.55,,
Wed Nov 03 20:10:00 UTC 2021,62974.5,4639.45,,
Wed Nov 03 20:20:00 UTC 2021,62880,4635.2,,
Wed Nov 03 20:30:00 UTC 2021,62910,4634.25,,
Wed Nov 03 20:40:00 UTC 2021,62866.5,4615.05,,
Wed Nov 03 20:50:00 UTC 2021,62850,4626.9,,
Wed Nov 03 21:00:00 UTC 2021,62831.5,4624.35,,
Wed Nov 03 21:10:00 UTC 2021,62880.5,4630.7,,
Wed Nov 03 21:20:00 UTC 2021,62929.5,4625,,
Wed Nov 03 21:30:00 UTC 2021,63066.5,4621.45,,
Wed Nov 03 21:40:00 UTC 2021,63178.5,4626.2,,
Wed Nov 03 21:50:00 UTC 2021,63255,4630.05,,
Wed Nov 03 22:00:00 UTC 2021,63199,4616.55,,
Wed Nov 03 22:10:00 UTC 2021,63055.5,4607.05,,
Wed Nov 03 22:20:00 UTC 2021,63025.5,4597,,
Wed Nov 03 22:30:00 UTC 2021,62882,4593.05,,
Wed Nov 03 22:40:00 UTC 2021,62901.5,4594.85,,
Wed Nov 03 22:50:00 UTC 2021,62950,4597.95,,
Wed Nov 03 23:00:00 UTC 2021,62875.5,4599.85,,
Wed Nov 03 23:10:00 UTC 2021,62927,4591.75,,
Wed Nov 03 23:20:00 UTC 2021,62864.5,4586.7,,
Wed Nov 03 23:30:00 UTC 2021,62945.5,4595.8,,
Wed Nov 03 23:40:00 UTC 2021,62945.5,4595.95,,
Wed Nov 03 23:50:00 UTC 2021,63094,4614.2,,
Thu Nov 04 00:00:00 UTC 2021,62954,4610,,
Thu Nov 04 00:10:00 UTC 2021,63019,4604.9,,
Thu Nov 04 00:20:00 UTC 2021,63090.5,4607.4,,
Thu Nov 04 00:30:00 UTC 2021,63137,4610.8,,
Thu Nov 04 00:40:00 UTC 2021,62959,4580,,
Thu Nov 04 00:50:00 UTC 2021,62877.5,4565.55,,
Thu Nov 04 01:00:00 UTC 2021,62923.5,4581.45,,
Thu Nov 04 01:10:00 UTC 2021,62768.5,4567.5,,
Thu Nov 04 01:20:00 UTC 2021,62624.5,4573.05,,
Thu Nov 04 01:30:00 UTC 2021,62573.5,4571.65,,
Thu Nov 04 01:40:00 UTC 2021,62582.5,4573.85,,
Thu Nov 04 01:50:00 UTC 2021,62539,4570.35,,
Thu Nov 04 02:00:00 UTC 2021,62429.5,4563.05,,
Thu Nov 04 02:10:00 UTC 2021,62515,4582.45,,
Thu Nov 04 02:20:00 UTC 2021,62510.5,4583.85,,
Thu Nov 04 02:30:00 UTC 2021,62537,4582.1,,
Thu Nov 04 02:40:00 UTC 2021,62500.5,4575.75,,
Thu Nov 04 02:50:00 UTC 2021,62557.5,4579.8,,
Thu Nov 04 03:00:00 UTC 2021,62622.5,4574.75,,
Thu Nov 04 03:10:00 UTC 2021,62611.5,4572.4,,
Thu Nov 04 03:20:00 UTC 2021,62434,4555.4,,
Thu Nov 04 03:30:00 UTC 2021,62464.5,4555.95,,
Thu Nov 04 03:40:00 UTC 2021,62558.5,4564.15,,
Thu Nov 04 03:50:00 UTC 2021,62475,4561.25,,
Thu Nov 04 04:00:00 UTC 2021,62521,4568,,
Thu Nov 04 04:10:00 UTC 2021,62740,4581.8,,
Thu Nov 04 04:20:00 UTC 2021,62743,4583.9,,
Thu Nov 04 04:30:00 UTC 2021,62686,4578.6,,
Thu Nov 04 04:40:00 UTC 2021,62792.5,4590.45,,
Thu Nov 04 04:50:00 UTC 2021,62803.5,4587.95,,
Thu Nov 04 05:00:00 UTC 2021,62750,4588,,
Thu Nov 04 05:10:00 UTC 2021,62709.5,4578.6,,
Thu Nov 04 05:20:00 UTC 2021,62710,4579.6,,
Thu Nov 04 05:30:00 UTC 2021,62706.5,4578.65,,
Thu Nov 04 05:40:00 UTC 2021,62499.5,4564.3,,
Thu Nov 04 05:50:00 UTC 2021,62505,4559.95,,
Thu Nov 04 06:00:00 UTC 2021,62468.5,4548.7,,
Thu Nov 04 06:10:00 UTC 2021,62487,4555.45,,
Thu Nov 04 06:20:00 UTC 2021,62516,4557.5,,
Thu Nov 04 06:30:00 UTC 2021,62581.5,4563.1,,
Thu Nov 04 06:40:00 UTC 2021,62624.5,4568.75,,
Thu Nov 04 06:50:00 UTC 2021,62578.5,4574.8,,
Thu Nov 04 07:00:00 UTC 2021,62540.5,4576.6,,
Thu Nov 04 07:10:00 UTC 2021,62619,4580.05,,
Thu Nov 04 07:20:00 UTC 2021,62500,4567,,
Thu Nov 04 07:30:00 UTC 2021,62434,4562.6,,
Thu Nov 04 07:40:00 UTC 2021,62423,4556.5,,
Thu Nov 04 07:50:00 UTC 2021,62140.5,4539.9,,
Thu Nov 04 08:00:00 UTC 2021,61950,4523.55,,
Thu Nov 04 08:10:00 UTC 2021,61919.5,4538.8,,
Thu Nov 04 08:20:00 UTC 2021,62099.5,4549.05,,
Thu Nov 04 08:30:00 UTC 2021,62185.5,4550.05,,
Thu Nov 04 08:40:00 UTC 2021,61828,4525.3,,
Thu Nov 04 08:50:00 UTC 2021,61763.5,4519.05,,
Thu Nov 04 09:00:00 UTC 2021,61669.5,4506.45,,
Thu Nov 04 09:10:00 UTC 2021,61570,4509.75,,
Thu Nov 04 09:20:00 UTC 2021,61730.5,4529.95,,
Thu Nov 04 09:30:00 UTC 2021,61708.5,4519.1,,
Thu Nov 04 09:40:00 UTC 2021,61600,4506.85,,
Thu Nov 04 09:50:00 UTC 2021,61739.5,4520.05,,
Thu Nov 04 10:00:00 UTC 2021,61834,4531.45,,
Thu Nov 04 10:10:00 UTC 2021,61802,4523.55,,
Thu Nov 04 10:20:00 UTC 2021,61740.5,4514.45,,
Thu Nov 04 10:30:00 UTC 2021,61805,4512.85,,
Thu Nov 04 10:40:00 UTC 2021,61782,4516.05,,
Thu Nov 04 10:50:00 UTC 2021,61870.5,4536.05,,
Thu Nov 04 11:00:00 UTC 2021,61967,4540,,
Thu Nov 04 11:10:00 UTC 2021,61936.5,4539.95,,
Thu Nov 04 11:20:00 UTC 2021,61912,4537.6,,
Thu Nov 04 11:30:01 UTC 2021,61807.5,4525.65,,
Thu Nov 04 11:40:00 UTC 2021,61451,4506.5,,
Thu Nov 04 11:50:00 UTC 2021,61523.5,4513.8,,
Thu Nov 04 12:00:00 UTC 2021,61502,4513.8,,
Thu Nov 04 12:10:00 UTC 2021,61651,4535.95,,
Thu Nov 04 12:20:00 UTC 2021,61707,4536,,
Thu Nov 04 12:30:00 UTC 2021,61699.5,4529.95,,
Thu Nov 04 12:40:00 UTC 2021,61716,4531.65,,
Thu Nov 04 12:50:00 UTC 2021,61724,4533.45,,
Thu Nov 04 13:00:00 UTC 2021,61912,4545.25,,
Thu Nov 04 13:10:00 UTC 2021,62000.5,4550.05,,
Thu Nov 04 13:20:00 UTC 2021,61828,4530,,
Thu Nov 04 13:30:00 UTC 2021,61920.5,4534.85,,
Thu Nov 04 13:40:00 UTC 2021,61830.5,4529.05,,
Thu Nov 04 13:50:00 UTC 2021,61821.5,4528,,
Thu Nov 04 14:00:00 UTC 2021,62176,4557.85,,
Thu Nov 04 14:10:00 UTC 2021,62368,4582.3,,
Thu Nov 04 14:20:00 UTC 2021,62280.5,4571.65,,
Thu Nov 04 14:30:00 UTC 2021,62096.5,4561.4,,
Thu Nov 04 14:40:00 UTC 2021,62128,4574.1,,
Thu Nov 04 14:50:00 UTC 2021,62063.5,4566.4,,
Thu Nov 04 15:00:00 UTC 2021,61847,4538.05,,
Thu Nov 04 15:10:00 UTC 2021,61379,4508.1,,
Thu Nov 04 15:20:00 UTC 2021,61078,4484.3,,
Thu Nov 04 15:30:00 UTC 2021,61252.5,4499.75,,
Thu Nov 04 15:40:00 UTC 2021,61345,4503.65,,
Thu Nov 04 15:50:00 UTC 2021,61029.5,4482.3,,
Thu Nov 04 16:00:00 UTC 2021,61114.5,4484.4,,
Thu Nov 04 16:10:00 UTC 2021,61050,4461.5,,
Thu Nov 04 16:20:00 UTC 2021,61290.5,4496.05,,
Thu Nov 04 16:30:00 UTC 2021,61223,4475.3,,
Thu Nov 04 16:40:00 UTC 2021,61050.5,4458,,
Thu Nov 04 16:50:00 UTC 2021,61211.5,4478.05,,
Thu Nov 04 17:00:00 UTC 2021,61206,4475,,
Thu Nov 04 17:10:00 UTC 2021,61232.5,4477.4,,
Thu Nov 04 17:20:00 UTC 2021,61164.5,4476.3,,
Thu Nov 04 17:30:00 UTC 2021,60979.5,4460,,
Thu Nov 04 17:40:00 UTC 2021,61097.5,4466.3,,
Thu Nov 04 17:50:00 UTC 2021,60992.5,4462.3,,
Thu Nov 04 18:00:00 UTC 2021,60873,4447.85,,
Thu Nov 04 18:10:00 UTC 2021,61001,4447.25,,
Thu Nov 04 18:20:00 UTC 2021,61317,4472.05,,
Thu Nov 04 18:30:00 UTC 2021,61328.5,4478.9,,
Thu Nov 04 18:40:00 UTC 2021,61281,4480.95,,
Thu Nov 04 18:50:00 UTC 2021,61188,4473.85,,
Thu Nov 04 19:00:00 UTC 2021,60773.5,4445.7,,
Thu Nov 04 19:10:00 UTC 2021,60855.5,4451.05,,
Thu Nov 04 19:20:00 UTC 2021,61120.5,4463.8,,
Thu Nov 04 19:30:00 UTC 2021,61095,4468.6,,
Thu Nov 04 19:40:00 UTC 2021,61262,4484.4,,
Thu Nov 04 19:50:00 UTC 2021,61242,4480.8,,
Thu Nov 04 20:00:00 UTC 2021,61263.5,4492.75,,
Thu Nov 04 20:10:00 UTC 2021,61170.5,4486.85,,
Thu Nov 04 20:20:00 UTC 2021,61376.5,4497.4,,
Thu Nov 04 20:30:00 UTC 2021,61462.5,4520,,
Thu Nov 04 20:40:00 UTC 2021,61348.5,4511.35,,
Thu Nov 04 20:50:00 UTC 2021,61323,4514,,
Thu Nov 04 21:00:00 UTC 2021,61385.5,4517.55,,
Thu Nov 04 21:10:00 UTC 2021,61325.5,4513.4,,
Thu Nov 04 21:20:00 UTC 2021,61280,4510.15,,
Thu Nov 04 21:30:00 UTC 2021,61433,4524.95,,
Thu Nov 04 21:40:00 UTC 2021,61398,4520.1,,
Thu Nov 04 21:50:00 UTC 2021,61434.5,4527,,
Thu Nov 04 22:00:00 UTC 2021,61401.5,4527,,
Thu Nov 04 22:10:00 UTC 2021,61133.5,4511.5,,
Thu Nov 04 22:20:00 UTC 2021,61295.5,4525.8,,
Thu Nov 04 22:30:00 UTC 2021,61316,4530,,
Thu Nov 04 22:40:00 UTC 2021,61316,4531.9,,
Thu Nov 04 22:50:00 UTC 2021,61255.5,4525,,
Thu Nov 04 23:00:00 UTC 2021,61196,4520.15,,
Thu Nov 04 23:10:00 UTC 2021,61237,4527.8,,
Thu Nov 04 23:20:00 UTC 2021,61511,4540,,
Thu Nov 04 23:30:00 UTC 2021,61485,4539,,
Thu Nov 04 23:40:00 UTC 2021,61388.5,4530.4,,
Thu Nov 04 23:50:00 UTC 2021,61352.5,4534.15,,
Fri Nov 05 00:00:00 UTC 2021,61465.5,4539,,
Fri Nov 05 00:10:00 UTC 2021,61509,4537.65,,
Fri Nov 05 00:20:00 UTC 2021,61164.5,4511.05,,
Fri Nov 05 00:30:00 UTC 2021,61267.5,4507.45,,
Fri Nov 05 00:40:00 UTC 2021,61266,4500.75,,
Fri Nov 05 00:50:00 UTC 2021,61156.5,4495.05,,
Fri Nov 05 01:00:00 UTC 2021,60936,4475.95,,
Fri Nov 05 01:10:00 UTC 2021,61122.5,4491.3,,
Fri Nov 05 01:20:00 UTC 2021,61337,4502.35,,
Fri Nov 05 01:30:00 UTC 2021,61171.5,4491.05,,
Fri Nov 05 01:40:00 UTC 2021,61188,4490.95,,
Fri Nov 05 01:50:00 UTC 2021,61539,4520,,
Fri Nov 05 02:00:00 UTC 2021,61850,4531.75,,
Fri Nov 05 02:10:00 UTC 2021,61929.5,4536.75,,
Fri Nov 05 02:20:00 UTC 2021,61917,4527.4,,
Fri Nov 05 02:30:00 UTC 2021,61862.5,4533.7,,
Fri Nov 05 02:40:00 UTC 2021,61766,4515.1,,
Fri Nov 05 02:50:00 UTC 2021,61778.5,4521.45,,
Fri Nov 05 03:00:00 UTC 2021,61716.5,4509.05,,
Fri Nov 05 03:10:00 UTC 2021,61846,4516.75,,
Fri Nov 05 03:20:00 UTC 2021,62356.5,4552.15,,
Fri Nov 05 03:30:00 UTC 2021,62207,4557.15,,
Fri Nov 05 03:40:00 UTC 2021,62132.5,4548.45,,
Fri Nov 05 03:50:00 UTC 2021,62118.5,4541.85,,
Fri Nov 05 04:00:00 UTC 2021,62282,4547.95,,
Fri Nov 05 04:10:00 UTC 2021,62250.5,4541.5,,
Fri Nov 05 04:20:00 UTC 2021,62210,4540.35,,
Fri Nov 05 04:30:00 UTC 2021,62215,4540.35,,
Fri Nov 05 04:40:00 UTC 2021,62195,4536.15,,
Fri Nov 05 04:50:00 UTC 2021,62216.5,4538.05,,
Fri Nov 05 05:00:00 UTC 2021,62188.5,4536.3,,
Fri Nov 05 05:10:00 UTC 2021,62123.5,4529.95,,
Fri Nov 05 05:20:00 UTC 2021,62120,4529.95,,
Fri Nov 05 05:30:00 UTC 2021,62186,4534.95,,
Fri Nov 05 05:40:00 UTC 2021,61964.5,4526.15,,
Fri Nov 05 05:50:00 UTC 2021,62107,4530.7,,
Fri Nov 05 06:00:00 UTC 2021,62205.5,4544.95,,
Fri Nov 05 06:10:00 UTC 2021,62539.5,4572.95,,
Fri Nov 05 06:20:00 UTC 2021,62436,4563.75,,
Fri Nov 05 06:30:00 UTC 2021,62518.5,4569.9,,
Fri Nov 05 06:40:00 UTC 2021,62469,4568.35,,
Fri Nov 05 06:50:00 UTC 2021,62340.5,4543.85,,
Fri Nov 05 07:00:00 UTC 2021,62245,4534,,
Fri Nov 05 07:10:00 UTC 2021,62299.5,4540.95,,
Fri Nov 05 07:20:00 UTC 2021,62300,4545.25,,
Fri Nov 05 07:30:00 UTC 2021,62353.5,4547.35,,
Fri Nov 05 07:40:00 UTC 2021,62454,4554.95,,
Fri Nov 05 07:50:00 UTC 2021,62323.5,4546.1,,
Fri Nov 05 08:00:00 UTC 2021,62195.5,4533.05,,
Fri Nov 05 08:10:00 UTC 2021,62096,4523.8,,
Fri Nov 05 08:20:00 UTC 2021,62120.5,4530.55,,
Fri Nov 05 08:30:00 UTC 2021,62100,4528,,
Fri Nov 05 08:40:00 UTC 2021,62142.5,4530.85,,
Fri Nov 05 08:50:00 UTC 2021,62202,4536.5,,
Fri Nov 05 09:00:00 UTC 2021,62308,4544.55,,
Fri Nov 05 09:10:00 UTC 2021,62140,4543.15,,
Fri Nov 05 09:20:00 UTC 2021,62101.5,4540.45,,
Fri Nov 05 09:30:00 UTC 2021,61976.5,4535.95,,
Fri Nov 05 09:40:00 UTC 2021,61811.5,4516.35,,
Fri Nov 05 09:50:00 UTC 2021,61825.5,4513.65,,
Fri Nov 05 10:00:00 UTC 2021,61780,4512.9,,
Fri Nov 05 10:10:00 UTC 2021,61747,4513.1,,
Fri Nov 05 10:20:00 UTC 2021,61803.5,4513.35,,
Fri Nov 05 10:30:00 UTC 2021,61765.5,4517.75,,
Fri Nov 05 10:40:00 UTC 2021,61666.5,4508.65,,
Fri Nov 05 10:50:00 UTC 2021,61547,4497,,
Fri Nov 05 11:00:00 UTC 2021,61676.5,4506,,
Fri Nov 05 11:10:00 UTC 2021,61633.5,4505.4,,
Fri Nov 05 11:20:00 UTC 2021,61401.5,4488.05,,
Fri Nov 05 11:30:00 UTC 2021,61533,4492.4,,
Fri Nov 05 11:40:00 UTC 2021,61727.5,4516.15,,
Fri Nov 05 11:50:00 UTC 2021,61347,4489.95,,
Fri Nov 05 12:00:00 UTC 2021,61315.5,4479.2,,
Fri Nov 05 12:10:00 UTC 2021,61363,4479.45,,
Fri Nov 05 12:20:00 UTC 2021,61442,4491.55,,
Fri Nov 05 12:30:00 UTC 2021,61367,4480.05,,
Fri Nov 05 12:40:00 UTC 2021,61418.5,4490.85,,
Fri Nov 05 12:50:00 UTC 2021,61587.5,4497.55,,
Fri Nov 05 13:00:00 UTC 2021,61571,4502.15,,
Fri Nov 05 13:10:00 UTC 2021,61570.5,4507.6,,
Fri Nov 05 13:20:00 UTC 2021,61545.5,4509.1,,
Fri Nov 05 13:30:00 UTC 2021,61561,4512.05,,
Fri Nov 05 13:40:00 UTC 2021,61841,4535.05,,
Fri Nov 05 13:50:00 UTC 2021,61730.5,4520.55,,
Fri Nov 05 14:00:00 UTC 2021,61830,4524.95,,
Fri Nov 05 14:10:00 UTC 2021,61759,4527.5,,
Fri Nov 05 14:20:00 UTC 2021,61653,4522.9,,
Fri Nov 05 14:30:00 UTC 2021,61632.5,4520.8,,
Fri Nov 05 14:40:00 UTC 2021,61552,4510.55,,
Fri Nov 05 14:50:00 UTC 2021,61400.5,4500.7,,
Fri Nov 05 15:00:00 UTC 2021,61325.5,4492.85,,
Fri Nov 05 15:10:00 UTC 2021,60950.5,4465.05,,
Fri Nov 05 15:20:00 UTC 2021,60981.5,4470.05,,
Fri Nov 05 15:30:00 UTC 2021,61077.5,4480.9,,
Fri Nov 05 15:40:00 UTC 2021,60951.5,4475.05,,
Fri Nov 05 15:50:00 UTC 2021,60900,4468.15,,
Fri Nov 05 16:00:00 UTC 2021,60844,4468.4,,
Fri Nov 05 16:10:00 UTC 2021,60886,4475,,
Fri Nov 05 16:20:00 UTC 2021,61027.5,4488.3,,
Fri Nov 05 16:30:00 UTC 2021,60950.5,4486.25,,
Fri Nov 05 16:40:00 UTC 2021,60919.5,4483.55,,
Fri Nov 05 16:50:00 UTC 2021,60997,4487.95,,
Fri Nov 05 17:00:00 UTC 2021,60924.5,4489.35,,
Fri Nov 05 17:10:00 UTC 2021,60974,4499.4,,
Fri Nov 05 17:20:00 UTC 2021,60929.5,4496.95,,
Fri Nov 05 17:30:00 UTC 2021,60875,4478.05,,
Fri Nov 05 17:40:00 UTC 2021,61017.5,4493.55,,
Fri Nov 05 17:50:00 UTC 2021,60939.5,4487.75,,
Fri Nov 05 18:00:00 UTC 2021,61036,4489.5,,
Fri Nov 05 18:10:00 UTC 2021,61131,4504.55,,
Fri Nov 05 18:20:00 UTC 2021,61085.5,4499.95,,
Fri Nov 05 18:30:00 UTC 2021,61270,4511.9,,
Fri Nov 05 18:40:00 UTC 2021,61135,4503.7,,
Fri Nov 05 18:50:00 UTC 2021,61305,4512.05,,
Fri Nov 05 19:00:00 UTC 2021,61250.5,4505.25,,
Fri Nov 05 19:10:00 UTC 2021,61121,4488.8,,
Fri Nov 05 19:20:00 UTC 2021,61205,4501.3,,
Fri Nov 05 19:30:00 UTC 2021,61133,4498.8,,
Fri Nov 05 19:40:00 UTC 2021,61067,4491,,
Fri Nov 05 19:50:00 UTC 2021,60945.5,4486,,
Fri Nov 05 20:00:00 UTC 2021,61172,4501.75,,
Fri Nov 05 20:10:00 UTC 2021,60964.5,4489.65,,
Fri Nov 05 20:20:01 UTC 2021,60880.5,4475.9,,
Fri Nov 05 20:30:00 UTC 2021,60885,4463.95,,
Fri Nov 05 20:40:00 UTC 2021,60842,4454.05,,
Fri Nov 05 20:50:00 UTC 2021,61053,4471.15,,
Fri Nov 05 21:00:00 UTC 2021,60971.5,4455.75,,
Fri Nov 05 21:10:00 UTC 2021,61039,4463.3,,
Fri Nov 05 21:20:00 UTC 2021,61139.5,4473.65,,
Fri Nov 05 21:30:00 UTC 2021,61247,4485.2,,
Fri Nov 05 21:40:00 UTC 2021,61186,4479.6,,
Fri Nov 05 21:50:00 UTC 2021,61097.5,4467.1,,
Fri Nov 05 22:00:00 UTC 2021,61115,4465.25,,
Fri Nov 05 22:10:00 UTC 2021,61227.5,4481.05,,
Fri Nov 05 22:20:00 UTC 2021,61407.5,4481.95,,
Fri Nov 05 22:30:00 UTC 2021,61231.5,4477.05,,
Fri Nov 05 22:40:00 UTC 2021,61158,4479.95,,
Fri Nov 05 22:50:00 UTC 2021,61202.5,4479.65,,
Fri Nov 05 23:00:00 UTC 2021,61151,4485.95,,
Fri Nov 05 23:10:00 UTC 2021,60911.5,4464.25,,
Fri Nov 05 23:20:00 UTC 2021,61061,4474.4,,
Fri Nov 05 23:30:00 UTC 2021,60930.5,4465.6,,
Fri Nov 05 23:40:00 UTC 2021,61012.5,4476.5,,
Fri Nov 05 23:50:00 UTC 2021,61051.5,4483.6,,
Sat Nov 06 00:00:00 UTC 2021,61059.5,4479.75,,
Sat Nov 06 00:10:00 UTC 2021,61007,4472.5,,
Sat Nov 06 00:20:00 UTC 2021,61198,4476.95,,
Sat Nov 06 00:30:00 UTC 2021,61200,4481.1,,
Sat Nov 06 00:40:00 UTC 2021,61142.5,4474.5,,
Sat Nov 06 00:50:00 UTC 2021,61355.5,4496.3,,
Sat Nov 06 01:00:00 UTC 2021,61263,4507.1,,
Sat Nov 06 01:10:00 UTC 2021,61334.5,4502.3,,
Sat Nov 06 01:20:00 UTC 2021,61102.5,4487,,
Sat Nov 06 01:30:00 UTC 2021,61172,4497.85,,
